imdb_title_id;original_title;year;genre;duration;country;director;actors;avg_vote;votes;avg_vote_weighted;budget;worlwide_gross_income;reviews_from_users;reviews_from_critics
tt0058414;Nothing But a Man;1964;Drama, Romance;95;USA;Michael Roemer;Ivan Dixon;8;1348;6.62;$ 160000;$ 13063;34;28
tt0058453;Paris - When It Sizzles;1964;Comedy, Romance;110;USA;Richard Quine;William Holden;6.4;7621;6.29;$ 4000000;$ 10721;84;22
tt0058461;Per un pugno di dollari;1964;Action, Drama, Western;99;Italy, Spain, West Germany;Sergio Leone;Clint Eastwood;8;192338;7.97;$ 200000;$ 14516248;299;111
tt0058898;Alphaville, une étrange aventure de Lemmy Caution;1965;Drama, Mystery, Sci-Fi;99;France, Italy;Jean-Luc Godard;Eddie Constantine;7.1;22357;6.97;$ 220000;$ 47696;122;105
tt0058946;La battaglia di Algeri;1966;Drama, War;121;Algeria, Italy;Gillo Pontecorvo;Brahim Hadjadj;8.1;51195;7.98;$ 800000;$ 964028;290;151
tt0059012;Campanadas a medianoche;1965;Comedy, Drama, History;119;Switzerland, Spain;Orson Welles;Orson Welles;7.8;7567;7.29;$ 800000;$ 126724;57;65
tt0059113;Doctor Zhivago;1965;Drama, Romance, War;197;Italy, USA;David Lean;Omar Sharif;8;68268;7.92;$ 11000000;$ 111918564;299;102
tt0059418;Major Dundee;1965;Adventure, War, Western;123;USA;Sam Peckinpah;Charlton Heston;6.7;6919;6.49;$ 3800000;$ 20807;79;64
tt0059578;Per qualche dollaro in più;1965;Western;132;Italy, Spain, West Germany;Sergio Leone;Clint Eastwood;8.3;226039;8.27;$ 600000;$ 15000000;294;134
tt0059592;Pierrot le Fou;1965;Crime, Drama, Romance;110;France, Italy;Jean-Luc Godard;Jean-Paul Belmondo;7.6;28537;7.45;$ 300000;$ 134722;80;107
tt0059646;Repulsion;1965;Drama, Horror, Thriller;105;UK;Roman Polanski;Catherine Deneuve;7.7;47680;7.60;$ 300000;$ 33174;239;174
tt0059742;The Sound of Music;1965;Biography, Drama, Family;172;USA;Robert Wise;Julie Andrews;8;198561;7.97;$ 8200000;$ 159413574;486;137
tt0059800;Thunderball;1965;Action, Adventure, Thriller;130;UK;Terence Young;Sean Connery;7;103075;6.97;$ 9000000;$ 63595658;343;108
tt0060176;Blowup;1966;Drama, Mystery, Thriller;111;UK, Italy;Michelangelo Antonioni;Vanessa Redgrave;7.6;55097;7.52;$ 1800000;$ 6066;295;139
tt0060196;Il buono, il brutto, il cattivo;1966;Western;161;Italy, Spain, West Germany;Sergio Leone;Eli Wallach;8.8;672499;8.79;$ 1200000;$ 25252481;1117;211
tt0060390;Fahrenheit 451;1966;Drama, Sci-Fi;112;UK;François Truffaut;Julie Christie;7.2;40524;7.12;$ 1500000;$ 509;196;89
tt0060647;Made in U.S.A;1966;Comedy, Crime, Mystery;90;France;Jean-Luc Godard;Anna Karina;6.4;3652;6.22;$ 50000;$ 95209;24;48
tt0061184;Who's Afraid of Virginia Woolf?;1966;Drama;131;USA;Mike Nichols;Elizabeth Taylor;8;67817;7.92;$ 7500000;$ 28005068;291;97
tt0061328;Accident;1967;Drama;105;UK;Joseph Losey;Dirk Bogarde;6.9;3762;6.50;$ 600000;$ 64675;43;38
tt0061452;Casino Royale;1967;Comedy;131;UK, USA;Val Guest;Peter Sellers;5.2;26559;5.28;$ 12000000;$ 2324;271;70
tt0061643;Fando y Lis;1968;Adventure, Fantasy;93;Mexico;Alejandro Jodorowsky;Sergio Kleiner;7;4873;6.62;$ 100000;$ 1897;33;53
tt0061722;The Graduate;1967;Comedy, Drama, Romance;106;USA;Mike Nichols;Anne Bancroft;8;249910;7.98;$ 3000000;$ 105015008;752;184
tt0061735;Guess Who's Coming to Dinner;1967;Comedy, Drama;108;USA;Stanley Kramer;Spencer Tracy;7.8;38349;7.67;$ 4000000;$ 56666667;384;72
tt0061747;Hang 'Em High;1968;Drama, Western;114;USA;Ted Post;Clint Eastwood;7;34306;6.92;$ 1600000;$ 11000000;136;44
tt0061780;The Honey Pot;1967;Comedy, Crime, Mystery;125;USA, Italy;Joseph L. Mankiewicz;Rex Harrison;6.9;2075;6.37;$ 6000000;$ 11159;22;16
tt0061811;In the Heat of the Night;1967;Crime, Drama, Mystery;110;USA;Norman Jewison;Sidney Poitier;7.9;65862;7.82;$ 2000000;$ 27669;225;108
tt0061852;The Jungle Book;1967;Animation, Adventure, Family;78;USA;Wolfgang Reitherman;Phil Harris;7.6;162375;7.57;$ 4000000;$ 210310084;172;131
tt0061955;La mariée était en noir;1968;Crime, Drama, Mystery;107;France, Italy;François Truffaut;Jeanne Moreau;7.3;8161;6.95;$ 747000;$ 45075;46;63
tt0062185;Reflections in a Golden Eye;1967;Drama, Romance, Thriller;108;USA;John Huston;Elizabeth Taylor;6.8;6295;6.54;$ 4500000;$ 65232;88;42
tt0062407;Two for the Road;1967;Comedy, Drama, Romance;111;UK;Stanley Donen;Audrey Hepburn;7.5;11933;7.20;$ 4000000;$ 17380;105;53
tt0062512;You Only Live Twice;1967;Action, Adventure, Thriller;117;UK;Lewis Gilbert;Sean Connery;6.9;95485;6.87;$ 9500000;$ 43084787;316;111
tt0062622;2001: A Space Odyssey;1968;Adventure, Sci-Fi;149;UK, USA;Stanley Kubrick;Keir Dullea;8.3;587866;8.29;$ 12000000;$ 68989547;2163;267
tt0062695;Baisers volés;1968;Comedy, Drama, Romance;91;France;François Truffaut;Jean-Pierre Léaud;7.7;11806;7.36;$ 350000;$ 509;37;56
tt0062755;The Boston Strangler;1968;Crime, Drama, Mystery;116;USA;Richard Fleischer;Tony Curtis;7.1;8160;6.80;$ 4100000;$ 9439;88;70
tt0062765;Bullitt;1968;Action, Crime, Thriller;114;USA;Peter Yates;Steve McQueen;7.4;59535;7.33;$ 5500000;$ 511350;382;109
tt0062803;Chitty Chitty Bang Bang;1968;Adventure, Family, Fantasy;144;UK, USA;Ken Hughes;Dick Van Dyke;6.9;40116;6.84;$ 10000000;$ 398;187;52
tt0062824;Coogan's Bluff;1968;Action, Comedy, Crime;93;USA;Don Siegel;Clint Eastwood;6.5;15324;6.42;$ 1500000;$ 3110000;96;34
tt0062994;Funny Girl;1968;Biography, Comedy, Drama;151;USA;William Wyler;Barbra Streisand;7.4;18998;7.21;$ 14100000;$ 52224263;98;58
tt0063227;The Lion in Winter;1968;Biography, Drama, History;134;UK, USA;Anthony Harvey;Peter O'Toole;7.9;28450;7.72;$ 4000000;$ 18177;191;58
tt0063350;Night of the Living Dead;1968;Horror, Thriller;96;USA;George A. Romero;Duane Jones;7.9;113263;7.85;$ 114000;$ 236452;650;226
tt0063374;The Odd Couple;1968;Comedy;105;USA;Gene Saks;Jack Lemmon;7.7;30880;7.55;$ 1200000;$ 44527234;134;69
tt0063415;The Party;1968;Comedy;99;USA;Blake Edwards;Peter Sellers;7.5;37240;7.39;$ 1500000;$ 10631;195;69
tt0063442;Planet of the Apes;1968;Adventure, Sci-Fi;112;USA;Franklin J. Schaffner;Charlton Heston;8;162872;7.96;$ 5800000;$ 32599045;447;152
tt0063462;The Producers;1967;Comedy, Music;88;USA;Mel Brooks;Zero Mostel;7.6;49059;7.51;$ 941000;$ 375143;264;97
tt0063688;The Thomas Crown Affair;1968;Crime, Drama, Romance;102;USA;Norman Jewison;Steve McQueen;7;22150;6.88;$ 4300000;$ 43050;151;76
tt0063794;Voyna i mir;1966;Drama, History, Romance;100;Soviet Union;Sergey Bondarchuk;Sergey Bondarchuk;8.3;6199;7.55;$ 9213013;$ 148503;65;30
tt0063803;I Call First;1967;Drama, Romance;90;USA;Martin Scorsese;Zina Bethune;6.7;8136;6.51;$ 75000;$ 16085;46;51
tt0064115;Butch Cassidy and the Sundance Kid;1969;Biography, Crime, Drama;110;USA;George Roy Hill;Paul Newman;8;199182;7.97;$ 6000000;$ 102310639;430;107
tt0064116;C'era una volta il West;1968;Western;165;Italy, USA;Sergio Leone;Claudia Cardinale;8.5;295220;8.47;$ 5000000;$ 112911;707;151
tt0064276;Easy Rider;1969;Adventure, Drama;95;USA;Dennis Hopper;Peter Fonda;7.3;97792;7.26;$ 360000;$ 123276;426;134
tt0064418;Hello, Dolly!;1969;Adventure, Comedy, Musical;146;USA;Gene Kelly;Barbra Streisand;7.1;13203;6.90;$ 25000000;$ 400881;126;34
tt0064505;The Italian Job;1969;Action, Comedy, Crime;99;UK, USA;Peter Collinson;Michael Caine;7.3;40739;7.21;$ 3000000;$ 113867;191;50
tt0064665;Midnight Cowboy;1969;Drama;113;USA;John Schlesinger;Dustin Hoffman;7.8;98735;7.75;$ 3600000;$ 44801177;393;123
tt0064757;On Her Majesty's Secret Service;1969;Action, Adventure, Thriller;142;UK;Peter R. Hunt;George Lazenby;6.7;78472;6.67;$ 7000000;$ 22787885;512;121
tt0064782;Paint Your Wagon;1969;Comedy, Drama, Musical;164;USA;Joshua Logan;Lee Marvin;6.6;12067;6.48;$ 20000000;$ 14500000;128;26
tt0064940;Fellini - Satyricon;1969;Drama, Fantasy, History;129;Italy, France;Federico Fellini;Martin Potter;6.9;14570;6.75;$ 3000000;$ 1729;102;66
tt0064990;La sirène du Mississipi;1969;Crime, Drama, Romance;123;France, Italy;François Truffaut;Jean-Paul Belmondo;7;5765;6.66;$ 1600000;$ 33725;31;42
tt0065134;Two Mules for Sister Sara;1970;Adventure, Romance, War;116;USA, Mexico;Don Siegel;Shirley MacLaine;7;23223;6.89;$ 2500000;$ 5050000;79;39
tt0065207;Where Eagles Dare;1968;Action, Adventure, War;158;UK;Brian G. Hutton;Richard Burton;7.7;50712;7.61;$ 7700000;$ 7100000;275;57
tt0065214;The Wild Bunch;1969;Action, Adventure, Western;145;USA;Sam Peckinpah;William Holden;7.9;76081;7.83;$ 6244087;$ 638641;328;126
tt0065377;Airport;1970;Action, Drama, Thriller;137;USA;George Seaton;Burt Lancaster;6.6;17068;6.51;$ 10000000;$ 100489151;188;82
tt0065421;The AristoCats;1970;Animation, Adventure, Comedy;78;USA;Wolfgang Reitherman;Phil Harris;7.1;91085;7.06;$ 4000000;$ 35459543;141;113
tt0065462;Beneath the Planet of the Apes;1970;Action, Adventure, Sci-Fi;95;USA;Ted Post;James Franciscus;6.1;41159;6.09;$ 3000000;$ 18999718;182;73
tt0065488;The Boys in the Band;1970;Drama;118;USA;William Friedkin;Kenneth Nelson;7.6;4030;6.92;$ 5500000;$ 2695;80;36
tt0065571;Il conformista;1970;Drama;113;Italy, France, West Germany;Bernardo Bertolucci;Jean-Louis Trintignant;8;26063;7.79;$ 750000;$ 400747;111;128
tt0065916;Joe;1970;Drama, Thriller;107;USA;John G. Avildsen;Susan Sarandon;6.8;2731;6.38;$ 106000;$ 19319254;68;36
tt0065938;Kelly's Heroes;1970;Adventure, Comedy, War;144;USA;Brian G. Hutton;Clint Eastwood;7.6;44340;7.50;$ 4000000;$ 5200000;211;47
tt0065988;Little Big Man;1970;Adventure, Comedy, Drama;139;USA;Arthur Penn;Dustin Hoffman;7.6;32221;7.46;$ 15000000;$ 31559552;126;61
tt0066011;Love Story;1970;Drama, Romance;100;USA;Arthur Hiller;Ali MacGraw;6.9;29838;6.82;$ 2200000;$ 106550690;182;55
tt0066026;MASH;1970;Comedy, Drama, War;116;USA;Robert Altman;Donald Sutherland;7.4;66451;7.34;$ 3500000;$ 81600000;257;128
tt0066181;On a Clear Day You Can See Forever;1970;Comedy, Drama, Fantasy;129;USA;Vincente Minnelli;Barbra Streisand;6.4;3508;6.22;$ 10000000;$ 14000000;53;33
tt0066206;Patton;1970;Biography, Drama, War;172;USA;Franklin J. Schaffner;George C. Scott;7.9;92387;7.84;$ 12000000;$ 61749765;292;126
tt0066249;The Private Life of Sherlock Holmes;1970;Adventure, Comedy, Crime;125;UK, USA;Billy Wilder;Robert Stephens;7.1;10337;6.85;$ 10000000;$ 19773;96;67
tt0066319;Ryan's Daughter;1970;Drama, Romance;206;UK;David Lean;Robert Mitchum;7.4;8589;7.04;$ 15000000;$ 8358;125;41
tt0066434;THX 1138;1971;Drama, Sci-Fi, Thriller;86;USA;George Lucas;Robert Duvall;6.7;47108;6.66;$ 777000;$ 2437000;232;83
tt0066765;And Now for Something Completely Different;1971;Comedy;88;UK;Ian MacNaughton;Graham Chapman;7.6;28425;7.45;$ 100000;$ 6979;91;45
tt0066808;Bananas;1971;Comedy;82;USA;Woody Allen;Woody Allen;7;33355;6.92;$ 2000000;$ 136200;112;53
tt0066921;A Clockwork Orange;1971;Crime, Drama, Sci-Fi;136;UK, USA;Stanley Kubrick;Malcolm McDowell;8.3;740301;8.29;$ 2200000;$ 26903440;1569;184
tt0066995;Diamonds Are Forever;1971;Action, Adventure, Thriller;120;UK;Guy Hamilton;Sean Connery;6.6;93366;6.58;$ 7200000;$ 43819547;319;109
tt0066999;Dirty Harry;1971;Action, Crime, Thriller;102;USA;Don Siegel;Clint Eastwood;7.7;140624;7.66;$ 4000000;$ 35976000;362;142
tt0067065;Escape from the Planet of the Apes;1971;Action, Sci-Fi;98;USA;Don Taylor;Roddy McDowall;6.3;31416;6.27;$ 2500000;$ 12348905;117;67
tt0067093;Fiddler on the Roof;1971;Drama, Family, Musical;181;USA;Norman Jewison;Topol;8;38350;7.85;$ 9000000;$ 10404330;170;74
tt0067116;The French Connection;1971;Action, Crime, Drama;104;USA;William Friedkin;Gene Hackman;7.7;107402;7.65;$ 1800000;$ 51700000;328;165
tt0067277;Johnny Got His Gun;1971;Drama, War;111;USA;Dalton Trumbo;Timothy Bottoms;7.9;15306;7.59;$ 1000000;$ 2735;89;69
tt0067309;Klute;1971;Crime, Mystery, Thriller;114;USA;Alan J. Pakula;Jane Fonda;7.1;21650;6.97;$ 2500000;$ 34050;142;83
tt0067328;The Last Picture Show;1971;Drama, Romance;118;USA;Peter Bogdanovich;Timothy Bottoms;8;41253;7.86;$ 1300000;$ 29146131;194;91
tt0067454;Multiple Maniacs;1970;Comedy, Crime, Horror;91;USA;John Waters;Divine;6.7;2900;6.34;$ 5000;$ 38403;37;51
tt0067515;Octaman;1971;Sci-Fi, Horror;79;Mexico, USA;Harry Essex;Pier Angeli;3.5;908;5.42;$ 250000;$ 280710;36;34
tt0067588;Play Misty for Me;1971;Drama, Thriller;102;USA;Clint Eastwood;Clint Eastwood;7;24992;6.89;$ 725000;$ 10600000;177;73
tt0067866;El Topo;1970;Drama, Western;125;Mexico;Alejandro Jodorowsky;Alejandro Jodorowsky;7.4;24798;7.25;$ 1000000;$ 160468;129;147
tt0067927;Vanishing Point;1971;Action, Crime, Thriller;99;USA;Richard C. Sarafian;Barry Newman;7.2;26109;7.08;$ 1585000;$ 12442673;181;110
tt0067961;Wanda;1970;Crime, Drama;102;USA;Barbara Loden;Barbara Loden;7.1;3123;6.56;$ 115000;$ 108522;34;53
tt0067992;Willy Wonka & the Chocolate Factory;1971;Family, Fantasy, Musical;100;USA, East Germany, West Germany, Belgium, UK;Mel Stuart;Gene Wilder;7.8;173962;7.77;$ 3000000;$ 527081;417;89
tt0068182;Aguirre, der Zorn Gottes;1972;Action, Adventure, Biography;95;West Germany;Werner Herzog;Klaus Kinski;7.9;50989;7.79;$ 370000;$ 37041;234;189
tt0068240;Avanti!;1972;Comedy, Romance;144;Italy, USA;Billy Wilder;Jack Lemmon;7.2;9244;6.91;$ 2750000;$ 22482;85;58
tt0068309;Boxcar Bertha;1972;Crime, Drama, Romance;88;USA;Martin Scorsese;Barbara Hershey;6;8307;6.00;$ 600000;$ 6443;50;40
tt0068361;Le charme discret de la bourgeoisie;1972;Comedy;102;France, Italy, Spain;Luis Buñuel;Fernando Rey;7.9;37426;7.76;$ 800000;$ 15930;85;139
tt0068408;Conquest of the Planet of the Apes;1972;Action, Sci-Fi;88;USA;J. Lee Thompson;Roddy McDowall;6.1;29581;6.09;$ 1700000;$ 9043472;117;71
tt0068473;Deliverance;1972;Adventure, Drama, Thriller;109;USA;John Boorman;Jon Voight;7.7;96769;7.65;$ 2000000;$ 4534;409;147
tt0068555;Everything You Always Wanted to Know About Sex * But Were Afraid to Ask;1972;Comedy;88;USA;Woody Allen;Woody Allen;6.8;37546;6.74;$ 2000000;$ 18090065;90;61
tt0068611;Frenzy;1972;Thriller;116;UK;Alfred Hitchcock;Jon Finch;7.4;40353;7.30;$ 2000000;$ 4121;229;89
tt0068638;The Getaway;1972;Action, Crime, Thriller;123;USA;Sam Peckinpah;Steve McQueen;7.4;27312;7.26;$ 3352254;$ 9588;154;83
tt0068646;The Godfather;1972;Crime, Drama;175;USA;Francis Ford Coppola;Marlon Brando;9.2;1572674;9.19;$ 6000000;$ 246120974;3977;253
tt0068699;High Plains Drifter;1973;Drama, Mystery, Western;105;USA;Clint Eastwood;Clint Eastwood;7.5;48732;7.41;$ 5500000;$ 15706540;211;92
tt0069113;The Poseidon Adventure;1972;Action, Adventure, Drama;117;USA;Ronald Neame;Gene Hackman;7.1;40042;7.02;$ 5000000;$ 84563118;275;89
tt0069467;Viskningar och rop;1972;Drama;91;Sweden;Ingmar Bergman;Harriet Andersson;8.1;29158;7.90;$ 400000;$ 10595;214;93
tt0069495;What's Up, Doc?;1972;Comedy;94;USA;Peter Bogdanovich;Barbra Streisand;7.7;19253;7.47;$ 4000000;$ 66000000;166;45
tt0069704;American Graffiti;1973;Comedy, Drama;110;USA;George Lucas;Richard Dreyfuss;7.4;80176;7.35;$ 777000;$ 115000000;296;122
tt0069762;Badlands;1973;Action, Crime, Drama;94;USA;Terrence Malick;Martin Sheen;7.8;63933;7.72;$ 450000;$ 54396;234;140
tt0069768;Battle for the Planet of the Apes;1973;Action, Sci-Fi;93;USA;J. Lee Thompson;Roddy McDowall;5.5;28309;5.55;$ 1800000;$ 8844595;114;57
tt0069946;The Day of the Dolphin;1973;Drama, Sci-Fi, Thriller;104;USA;Mike Nichols;George C. Scott;6.1;2632;6.05;$ 8500000;$ 2300000;37;35
tt0069995;Don't Look Now;1973;Drama, Mystery, Thriller;110;UK, Italy;Nicolas Roeg;Julie Christie;7.2;47920;7.13;$ 1500000;$ 108000;323;226
tt0070034;Enter the Dragon;1973;Action, Crime, Drama;102;Hong Kong, USA;Robert Clouse;Bruce Lee;7.7;94488;7.65;$ 850000;$ 40821;308;166
tt0070047;The Exorcist;1973;Horror;122;USA;William Friedkin;Ellen Burstyn;8;354234;7.98;$ 11000000;$ 441306145;1226;209
tt0070328;Live and Let Die;1973;Action, Adventure, Thriller;121;UK;Guy Hamilton;Roger Moore;6.8;94566;6.78;$ 7000000;$ 35377836;303;111
tt0070334;The Long Goodbye;1973;Comedy, Crime, Drama;112;USA;Robert Altman;Elliott Gould;7.6;25265;7.43;$ 1700000;$ 21619;176;144
tt0070379;Mean Streets;1973;Crime, Drama, Thriller;112;USA;Martin Scorsese;Robert De Niro;7.3;97172;7.26;$ 500000;$ 41131;287;134
tt0070511;Papillon;1973;Biography, Crime, Drama;151;France, USA;Franklin J. Schaffner;Steve McQueen;8;119445;7.95;$ 12000000;$ 53267000;214;74
tt0070518;Pat Garrett & Billy the Kid;1973;Biography, Drama, Western;122;USA, Mexico;Sam Peckinpah;James Coburn;7.3;17724;7.11;$ 4638783;$ 7717;129;67
tt0070666;Serpico;1973;Biography, Crime, Drama;130;Italy, USA;Sidney Lumet;Al Pacino;7.7;106667;7.65;$ 3000000;$ 29829963;205;116
tt0070707;Sleeper;1973;Comedy, Sci-Fi;89;USA;Woody Allen;Woody Allen;7.2;39252;7.11;$ 2000000;$ 18344729;140;86
tt0070735;The Sting;1973;Comedy, Crime, Drama;129;USA;George Roy Hill;Paul Newman;8.3;236285;8.27;$ 5500000;$ 156000000;315;129
tt0070849;Ultimo tango a Parigi;1972;Drama, Romance;129;France, Italy;Bernardo Bertolucci;Marlon Brando;7;48672;6.94;$ 1250000;$ 36179290;202;114
tt0070917;The Wicker Man;1973;Horror, Mystery, Thriller;88;UK;Robin Hardy;Edward Woodward;7.5;67560;7.44;$ 810000;$ 98201;517;171
tt0070948;Zardoz;1974;Adventure, Fantasy, Sci-Fi;105;UK, USA, Ireland;John Boorman;Sean Connery;5.9;19008;5.91;$ 1570000;$ 6320;221;149
tt0071115;Alice Doesn't Live Here Anymore;1974;Drama, Romance;112;USA;Martin Scorsese;Mia Bendixsen;7.3;20867;7.14;$ 1800000;$ 18600000;107;59
tt0071206;Benji;1974;Adventure, Family, Romance;86;USA;Joe Camp;Patsy Garrett;6.2;4312;6.12;$ 500000;$ 39552000;44;13
tt0071230;Blazing Saddles;1974;Comedy, Western;93;USA;Mel Brooks;Cleavon Little;7.7;123476;7.66;$ 2600000;$ 119601481;428;101
tt0071249;Bring Me the Head of Alfredo Garcia;1974;Action, Crime, Drama;112;Mexico, USA;Sam Peckinpah;Warren Oates;7.5;17781;7.28;$ 1500000;$ 18698;128;141
tt0071315;Chinatown;1974;Drama, Mystery, Thriller;130;USA;Roman Polanski;Jack Nicholson;8.2;286798;8.18;$ 6000000;$ 29225935;540;150
tt0071360;The Conversation;1974;Drama, Mystery, Thriller;113;USA;Francis Ford Coppola;Gene Hackman;7.8;95597;7.75;$ 1600000;$ 4432180;386;169
tt0071402;Death Wish;1974;Action, Crime, Drama;93;USA, Canada;Michael Winner;Charles Bronson;7;34751;6.92;$ 3000000;$ 22000000;230;108
tt0071411;Dersu Uzala;1975;Adventure, Biography, Drama;134;Soviet Union, Japan;Akira Kurosawa;Yuriy Solomin;8.3;22988;8.03;$ 4000000;$ 14480;86;48
tt0071455;Earthquake;1974;Action, Drama, Thriller;122;USA;Mark Robson;Charlton Heston;5.9;13380;5.92;$ 7000000;$ 79666653;177;83
tt0071562;The Godfather: Part II;1974;Crime, Drama;202;USA;Francis Ford Coppola;Al Pacino;9;1098714;8.99;$ 13000000;$ 48035783;1030;178
tt0071577;The Great Gatsby;1974;Drama, Romance;144;USA;Jack Clayton;Robert Redford;6.4;23109;6.35;$ 6500000;$ 20563273;149;46
tt0071615;La montaña sagrada;1973;Adventure, Drama, Fantasy;114;Mexico;Alejandro Jodorowsky;Alejandro Jodorowsky;7.9;35412;7.75;$ 750000;$ 104160;160;100
tt0071771;The Longest Yard;1974;Comedy, Crime, Drama;121;USA;Robert Aldrich;Burt Reynolds;7.1;16607;6.93;$ 2900000;$ 43008075;72;59
tt0071807;The Man with the Golden Gun;1974;Action, Adventure, Thriller;125;UK;Guy Hamilton;Roger Moore;6.8;93331;6.78;$ 7000000;$ 20972000;306;100
tt0072081;The Return of the Pink Panther;1975;Comedy, Crime, Mystery;113;UK, USA;Blake Edwards;Peter Sellers;7.1;24589;6.98;$ 5000000;$ 41833347;95;42
tt0072226;The Sugarland Express;1974;Crime, Drama;110;USA;Steven Spielberg;Goldie Hawn;6.8;15027;6.67;$ 3000000;$ 7504841;75;66
tt0072271;The Texas Chain Saw Massacre;1974;Horror;83;USA;Tobe Hooper;Marilyn Burns;7.5;132386;7.47;$ 300000;$ 30859000;943;256
tt0072288;Thunderbolt and Lightfoot;1974;Comedy, Crime, Drama;115;USA;Michael Cimino;Clint Eastwood;7.1;21840;6.97;$ 2200000;$ 21700000;114;93
tt0072308;The Towering Inferno;1974;Action, Drama, Thriller;165;USA;John Guillermin;Steve McQueen;7;38412;6.93;$ 14000000;$ 116000000;232;81
tt0072431;Young Frankenstein;1974;Comedy;106;USA;Mel Brooks;Gene Wilder;8;140537;7.96;$ 2800000;$ 86273333;368;122
tt0072665;At Long Last Love;1975;Comedy, Musical;118;USA;Peter Bogdanovich;Burt Reynolds;5;1035;5.74;$ 6000000;$ 1500000;52;25
tt0072684;Barry Lyndon;1975;Adventure, Drama, History;185;UK, USA;Stanley Kubrick;Ryan O'Neal;8.1;145315;8.06;$ 11000000;$ 198992;463;107
tt0072890;Dog Day Afternoon;1975;Biography, Crime, Drama;125;USA;Sidney Lumet;Penelope Allen;8;230684;7.97;$ 1800000;$ 50000000;326;88
tt0072926;The Eiger Sanction;1975;Action, Crime, Thriller;129;USA;Clint Eastwood;Clint Eastwood;6.4;17167;6.34;$ 9000000;$ 14200000;101;52
tt0073018;French Connection II;1975;Action, Crime, Drama;119;USA;John Frankenheimer;Gene Hackman;6.8;16341;6.68;$ 4340000;$ 12484444;88;59
tt0073043;The Giant Spider Invasion;1975;Horror, Sci-Fi;84;USA;Bill Rebane;Steve Brodie;3.1;3519;4.43;$ 300000;$ 293053;110;49
tt0073053;Give 'em Hell, Harry!;1975;Biography, Comedy, Drama;104;USA;Steve Binder;James Whitmore;7.2;429;6.15;$ 230000;$ 11000000;12;12
tt0073133;Hustle;1975;Crime, Drama, Mystery;120;USA;Robert Aldrich;Burt Reynolds;6.1;2130;6.04;$ 3050000;$ 465788;35;31
tt0073195;Jaws;1975;Adventure, Thriller;124;USA;Steven Spielberg;Roy Scheider;8;535807;7.99;$ 7000000;$ 471961371;1222;309
tt0073312;Love and Death;1975;Comedy, War;85;USA;Woody Allen;Woody Allen;7.7;35239;7.57;$ 3000000;$ 20123742;120;64
tt0073317;Lucky Lady;1975;Comedy, Crime, Drama;118;USA;Stanley Donen;Gene Hackman;5.3;1059;5.82;$ 13000000;$ 24441725;25;19
tt0073341;The Man Who Would Be King;1975;Adventure, History, War;129;UK, USA;John Huston;Sean Connery;7.8;43138;7.68;$ 8000000;$ 12678;191;55
tt0073440;Nashville;1975;Comedy, Drama, Music;160;USA;Robert Altman;David Arkin;7.7;23154;7.51;$ 2200000;$ 9984123;177;106
tt0073486;One Flew Over the Cuckoo's Nest;1975;Drama;133;USA;Milos Forman;Jack Nicholson;8.7;891071;8.69;$ 3000000;$ 108997629;983;175
tt0073629;The Rocky Horror Picture Show;1975;Comedy, Musical;100;UK, USA;Jim Sharman;Tim Curry;7.4;128893;7.37;$ 1200000;$ 113135551;553;140
tt0073692;Shampoo;1975;Comedy, Drama;110;USA;Hal Ashby;Warren Beatty;6.3;10778;6.23;$ 4000000;$ 49407734;113;63
tt0073778;The Jezebels;1975;Action, Crime, Drama;91;USA;Jack Hill;Robbie Lee;6.6;3153;6.31;$ 320000;$ 51264;49;71
